student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
560590,23.5,84.9,3.1,100.0,A
560593,13.4,93.6,6.2,100.0,A
560597,16.4,83.9,7.0,100.0,A
560598,19.6,79.4,5.9,100.0,A
560599,19.3,64.9,2.7,100.0,A
560600,24.0,77.4,10.0,100.0,A
560602,22.5,90.1,4.3,100.0,A
560603,17.5,87.0,7.4,90.0,A
560605,23.3,77.2,7.9,100.0,A
560606,15.4,70.9,5.5,100.0,A
560609,17.2,77.3,5.7,94.6,A
560610,24.4,100.0,6.5,100.0,A
560613,32.5,78.6,5.3,100.0,A
560619,16.4,77.9,6.9,95.0,A
560620,32.2,89.6,7.3,100.0,A
560622,22.2,73.4,7.4,100.0,A
560625,13.4,66.7,8.4,95.5,A
560627,20.8,93.1,5.2,96.1,A
560631,22.7,71.5,4.2,100.0,A
560634,25.7,96.0,8.4,100.0,A
560639,12.5,86.0,2.2,100.0,A
560640,27.2,97.8,6.2,100.0,A
560646,13.5,87.6,6.0,90.8,A
560647,21.0,92.0,8.0,100.0,A
560648,24.8,66.6,4.9,100.0,A
560650,13.5,100.0,6.6,100.0,A
560653,29.2,100.0,6.1,100.0,A
560655,17.6,93.4,5.1,100.0,A
560657,20.0,99.8,7.0,100.0,A
560659,17.3,95.3,5.2,93.9,A
560661,9.4,82.6,4.1,97.9,A
560662,24.4,82.7,5.5,100.0,A
560664,15.7,84.9,5.7,94.4,A
560665,14.0,98.6,5.8,90.1,A
560666,27.4,83.2,5.3,100.0,A
560667,16.1,83.5,3.8,94.7,A
560668,19.7,88.8,7.8,100.0,A
560670,27.4,75.0,4.0,100.0,A
560671,23.3,87.4,6.9,100.0,A
560675,30.7,70.7,9.1,100.0,A
560676,19.0,93.5,7.5,100.0,A
560679,27.9,87.2,8.0,100.0,A
560681,14.1,95.1,8.9,93.9,A
560682,16.7,86.0,7.6,94.9,A
560685,25.3,62.2,5.1,100.0,A
560687,21.7,81.8,7.4,93.4,A
560688,14.1,79.9,5.9,93.7,A
560689,20.0,64.6,2.6,98.1,A
560692,17.5,100.0,6.5,100.0,A
560693,19.5,76.9,3.5,100.0,A
560694,20.6,88.3,5.6,99.5,A
560695,20.5,55.5,9.3,100.0,A
560696,24.9,84.6,5.6,100.0,A
560697,19.6,60.3,6.0,94.8,A
560698,18.6,93.2,5.7,100.0,A
560703,26.5,77.0,10.0,100.0,A
560708,25.4,84.6,4.7,100.0,A
560710,14.8,70.6,9.3,100.0,A
560711,27.0,78.4,6.6,100.0,A
560714,12.8,79.1,8.0,91.6,A
560715,16.3,89.8,4.3,93.9,A
560717,27.7,82.0,6.2,100.0,A
560718,15.1,89.9,6.8,100.0,A
560721,11.9,100.0,5.7,90.7,A
560722,23.7,78.6,7.6,100.0,A
560723,18.9,84.2,7.8,99.7,A
560724,18.0,100.0,4.9,93.7,A
560725,17.6,81.3,4.6,100.0,A
560729,20.3,87.1,6.7,100.0,A
560730,22.3,93.9,7.7,100.0,A
560731,23.4,78.8,5.7,100.0,A
560732,23.6,81.1,8.0,100.0,A
560736,30.3,99.4,10.0,100.0,A
560738,15.2,67.3,5.7,93.2,A
560740,12.2,80.2,8.3,94.5,A
560741,14.5,85.0,7.9,100.0,A
560743,16.7,90.3,6.6,100.0,A
560749,19.7,90.1,9.7,91.1,A
560751,24.9,76.0,1.7,100.0,A
560753,18.8,65.8,8.9,94.4,A
560754,23.8,89.3,7.2,100.0,A
560755,19.2,73.4,5.1,91.0,A
560756,18.6,92.1,7.3,100.0,A
560759,13.9,100.0,5.2,91.9,A
560761,9.5,91.9,7.4,92.2,A
560762,30.7,82.4,3.6,100.0,A
560766,17.1,65.0,4.7,100.0,A
560767,19.9,91.1,9.4,100.0,A
560768,18.9,77.6,6.9,100.0,A
560770,32.8,71.6,4.8,100.0,A
560771,17.3,73.3,5.9,90.3,A
560774,13.9,74.3,8.5,94.1,A
560775,14.1,93.9,5.2,97.4,A
560776,15.9,89.7,7.3,100.0,A
560780,18.5,90.9,6.7,93.0,A
560786,25.0,86.2,4.4,93.0,A
560787,21.0,85.3,2.5,100.0,A
560789,15.8,82.2,5.0,94.9,A
560790,20.6,87.9,6.3,100.0,A
560792,27.7,82.2,7.8,100.0,A
560794,12.3,96.0,7.4,98.1,A
560797,17.8,84.6,4.6,98.9,A
560800,34.5,74.7,4.9,100.0,A
560803,20.0,89.7,6.4,100.0,A
560804,19.6,86.2,6.7,98.5,A
560806,25.4,83.4,6.5,100.0,A
560808,11.6,96.8,5.2,100.0,A
560809,18.1,79.9,2.8,100.0,A
560811,15.7,96.8,6.5,100.0,A
560812,15.7,92.6,4.7,100.0,A
560817,19.9,84.6,5.6,100.0,A
560819,13.7,92.4,6.7,91.7,A
560820,15.3,96.8,4.3,93.1,A
560823,25.4,80.4,6.3,100.0,A
560825,21.5,96.0,5.2,100.0,A
560826,19.4,95.3,4.9,91.6,A
560828,20.5,82.4,7.7,97.2,A
560832,15.7,65.5,6.5,93.1,A
560834,21.6,87.3,6.6,100.0,A
560835,10.5,83.1,7.5,100.0,A
560837,20.5,86.8,5.8,100.0,A
560839,22.2,75.8,7.6,100.0,A
560842,18.5,85.8,10.0,97.5,A
560843,13.3,100.0,6.0,92.6,A
560845,17.6,78.5,5.1,100.0,A
560846,19.9,82.3,7.6,97.3,A
560848,14.0,86.1,7.6,92.4,A
560849,21.8,92.7,8.8,100.0,A
560852,20.4,91.3,5.1,100.0,A
560853,20.8,84.8,7.5,100.0,A
560856,17.6,100.0,8.2,92.6,A
560857,20.0,89.9,7.3,96.3,A
560858,17.3,90.2,3.3,94.1,A
560862,18.1,76.0,6.6,92.7,A
560864,17.1,88.4,5.6,100.0,A
560866,15.7,87.7,3.8,97.9,A
560868,14.7,94.5,7.4,90.5,A
560870,20.6,88.5,6.7,99.3,A
560871,24.6,84.1,6.6,100.0,A
560872,24.1,100.0,4.4,100.0,A
560873,18.4,83.9,5.3,98.5,A
560874,19.1,81.7,5.4,93.7,A
560877,20.1,77.2,5.6,94.6,A
560878,22.3,91.2,7.3,100.0,A
560880,16.4,92.9,6.6,100.0,A
560883,24.5,77.4,5.0,100.0,A
560884,26.7,78.1,5.8,100.0,A
560885,18.2,80.0,7.6,100.0,A
560886,20.1,82.0,5.3,98.1,A
560887,18.2,100.0,5.7,90.7,A
560888,26.7,75.7,9.3,100.0,A
560891,15.7,99.9,2.5,100.0,A
560892,26.0,100.0,3.7,100.0,A
560895,28.3,83.9,7.8,100.0,A
560898,27.6,100.0,8.7,100.0,A
560901,26.6,80.2,3.8,100.0,A
560903,17.4,87.2,6.1,100.0,A
560905,16.9,85.4,6.5,99.0,A
560908,22.6,81.4,8.5,100.0,A
560911,21.7,92.3,8.6,100.0,A
560912,16.2,93.3,6.5,90.7,A
560913,22.2,100.0,1.5,100.0,A
560915,15.4,100.0,8.8,93.7,A
560916,21.0,90.9,6.1,100.0,A
560917,22.7,78.9,10.0,100.0,A
560918,20.9,82.0,7.0,100.0,A
560921,27.4,92.5,5.5,100.0,A
560922,18.7,88.4,5.4,93.7,A
560924,24.4,88.7,7.1,94.6,A
560925,23.5,82.5,3.7,100.0,A
560927,13.1,95.9,3.5,94.0,A
560929,18.0,85.0,6.1,94.2,A
560935,18.1,87.0,5.9,100.0,A
560937,26.4,100.0,3.4,100.0,A
560939,21.0,78.8,7.3,100.0,A
560940,18.3,85.1,5.8,100.0,A
560943,15.7,92.6,5.4,100.0,A
560945,19.7,50.7,7.0,97.1,A
560947,26.8,84.9,7.2,100.0,A
560948,17.3,64.4,6.8,99.1,A
560950,17.7,68.5,8.6,94.2,A
560951,22.8,80.8,6.6,100.0,A
560952,27.7,91.2,6.2,100.0,A
560959,15.9,77.0,4.7,99.0,A
560962,24.4,78.3,5.6,100.0,A
560963,12.7,75.7,2.3,91.9,A
560965,31.7,90.2,7.8,100.0,A
560967,22.1,100.0,5.5,100.0,A
560968,17.0,72.3,5.5,92.8,A
560971,14.5,79.9,7.7,94.2,A
560972,12.2,99.7,7.8,100.0,A
560973,23.7,95.6,7.2,92.7,A
560975,16.5,80.9,6.6,92.6,A
560981,20.3,76.6,4.3,100.0,A
560983,18.3,89.5,7.3,100.0,A
560984,23.1,99.3,7.6,100.0,A
560986,23.2,91.6,4.6,100.0,A
560987,19.8,91.6,5.7,100.0,A
560989,12.5,86.8,5.6,96.8,A
560990,19.8,83.4,7.9,100.0,A
560992,27.3,72.8,4.3,100.0,A
560994,18.1,87.2,4.1,96.2,A
560997,16.5,89.1,6.8,100.0,A
561000,27.8,77.2,6.3,100.0,A
561003,15.5,85.6,3.9,99.0,A
561006,17.4,77.0,7.4,100.0,A
561010,16.7,96.5,2.3,96.1,A
561016,24.9,100.0,10.0,100.0,A
561019,13.9,76.6,7.0,93.8,A
561021,23.1,91.8,8.3,100.0,A
561023,18.6,93.5,5.9,92.4,A
561026,16.9,66.5,7.8,92.6,A
561027,14.0,78.6,7.6,98.8,A
561028,31.6,92.3,7.7,100.0,A
561036,33.6,94.2,9.6,100.0,A
561038,15.5,97.9,5.3,99.6,A
561040,27.2,92.5,9.0,100.0,A
561041,11.2,78.5,3.7,90.2,A
561042,21.8,72.5,5.5,100.0,A
561043,11.9,99.9,10.0,100.0,A
561044,14.6,93.7,6.0,98.1,A
561048,18.7,94.6,2.5,99.3,A
561049,28.6,75.1,8.5,100.0,A
561052,29.7,78.3,5.5,100.0,A
561054,32.1,83.7,6.0,100.0,A
561055,24.3,93.1,2.3,100.0,A
561056,20.3,100.0,9.2,95.6,A
561058,11.8,89.0,8.8,90.1,A
561061,13.9,72.7,9.6,90.5,A
561062,13.8,83.1,7.2,100.0,A
561063,15.6,92.8,7.3,100.0,A
561070,15.8,84.5,4.9,94.1,A
561071,23.1,94.6,7.7,100.0,A
561077,9.0,79.6,5.1,96.7,A
561080,21.0,75.4,5.7,100.0,A
561086,15.5,90.1,8.4,90.2,A
561088,27.7,76.3,7.5,100.0,A
561092,19.8,73.6,5.7,100.0,A
561093,17.8,89.6,5.5,91.5,A
561101,18.6,92.5,7.0,93.2,A
561102,20.0,86.9,1.1,100.0,A
561103,28.3,94.7,6.2,100.0,A
561106,17.4,73.1,8.0,100.0,A
561109,15.2,100.0,6.1,95.5,A
561112,23.9,82.9,5.8,100.0,A
561113,14.7,83.2,8.0,99.6,A
561114,26.1,80.1,6.1,100.0,A
561115,17.4,97.5,5.9,100.0,A
561117,17.2,76.9,5.0,97.2,A
561121,30.5,77.8,7.5,100.0,A
561125,26.9,88.7,7.4,100.0,A
561126,12.4,95.9,9.0,95.6,A
561129,27.1,67.2,5.3,100.0,A
561130,15.2,75.5,3.1,93.4,A
561132,17.0,100.0,6.9,94.7,A
561133,12.0,73.4,7.9,98.3,A
561135,16.4,93.3,8.2,97.3,A
561137,22.7,97.7,5.4,100.0,A
561141,25.2,73.7,6.6,100.0,A
561144,24.1,78.9,6.5,100.0,A
561146,16.2,93.8,5.9,98.6,A
561147,19.3,100.0,6.4,99.7,A
561149,18.5,85.9,7.0,98.6,A
561151,11.5,100.0,4.5,98.7,A
561152,17.2,96.0,5.5,94.8,A
561153,24.2,93.2,7.1,96.5,A
561155,17.4,79.4,6.7,90.0,A
561156,21.0,87.7,9.2,100.0,A
561157,10.0,97.5,5.9,91.6,A
561159,13.9,64.1,6.0,93.9,A
561161,18.7,83.0,6.9,100.0,A
561163,13.0,83.4,0.0,91.6,A
561164,16.5,79.1,1.8,93.5,A
561165,17.2,80.4,5.7,96.0,A
561171,17.4,74.2,8.4,91.0,A
561172,25.0,77.3,6.4,100.0,A
561178,18.1,92.2,1.7,100.0,A
561179,20.2,79.0,8.5,94.2,A
561180,18.6,75.9,4.5,100.0,A
561184,23.6,85.7,9.0,100.0,A
561186,32.4,97.0,7.5,100.0,A
561190,17.5,95.4,6.6,90.0,A
561192,18.3,75.7,2.9,95.8,A
561196,25.6,84.9,6.9,100.0,A
561199,21.4,95.8,7.3,90.2,A
561201,12.5,70.8,6.9,100.0,A
561203,22.3,95.5,7.5,100.0,A
561204,17.0,76.0,7.1,96.3,A
561206,22.6,68.3,5.9,100.0,A
561210,17.9,76.3,4.7,90.8,A
561211,23.7,85.3,6.3,100.0,A
561215,17.1,83.0,5.8,100.0,A
561218,31.3,89.9,7.3,100.0,A
561222,22.2,90.2,8.8,96.4,A
561224,18.8,86.8,5.4,95.5,A
561225,16.5,93.6,8.6,100.0,A
561229,31.2,100.0,9.1,100.0,A
561230,15.4,76.0,6.0,95.6,A
561231,8.1,85.3,0.3,93.7,A
561236,33.1,79.6,5.3,100.0,A
561238,30.0,75.4,3.3,100.0,A
561240,22.3,67.3,3.7,94.8,A
561242,22.8,93.8,9.3,100.0,A
561244,15.2,81.3,5.3,92.2,A
561246,11.7,81.2,3.8,90.2,A
561247,27.0,89.4,4.7,100.0,A
561248,21.8,75.3,8.5,100.0,A
561249,15.5,96.0,3.9,100.0,A
561250,21.0,76.5,5.8,100.0,A
561253,17.0,94.5,7.5,92.8,A
561254,20.0,76.1,3.3,92.2,A
561257,21.4,79.8,5.5,100.0,A
561259,17.1,94.1,6.6,100.0,A
561266,17.6,87.2,9.7,100.0,A
561268,19.3,78.7,6.5,100.0,A
561270,20.9,57.8,5.4,93.3,A
561272,23.8,88.8,4.9,100.0,A
561274,17.5,91.2,9.3,100.0,A
561275,16.4,75.5,5.2,100.0,A
561276,16.4,69.4,3.2,93.1,A
561277,20.8,76.4,6.2,100.0,A
561280,15.1,73.6,7.4,100.0,A
561281,13.3,83.9,8.3,96.5,A
561285,27.2,86.8,2.2,100.0,A
561288,18.5,89.2,4.8,100.0,A
561290,24.9,93.0,7.1,100.0,A
561294,22.3,85.1,5.1,100.0,A
561295,21.0,97.4,3.2,100.0,A
561296,15.7,85.7,5.9,92.4,A
561297,23.4,100.0,7.4,100.0,A
561298,23.3,91.6,6.1,100.0,A
561299,28.3,90.9,4.3,100.0,A
561301,20.1,91.4,4.1,92.5,A
561302,12.8,88.7,10.0,100.0,A
561303,15.3,93.3,9.5,100.0,A
561306,11.8,100.0,8.7,91.2,A
561308,26.2,80.7,6.5,100.0,A
561310,20.0,91.3,7.8,100.0,A
561313,15.1,73.2,4.6,100.0,A
561314,24.0,75.1,7.3,100.0,A
561315,22.8,86.9,7.9,100.0,A
561318,27.1,81.2,7.0,100.0,A
561319,27.3,70.5,9.6,100.0,A
561320,17.2,94.7,3.5,96.6,A
561323,12.8,93.2,4.4,92.7,A
561326,19.7,90.7,6.2,100.0,A
561331,21.5,72.4,7.6,100.0,A
561335,14.4,82.2,1.9,90.1,A
561340,20.7,96.4,3.2,100.0,A
561344,26.9,85.6,6.4,100.0,A
561347,17.5,82.7,6.3,100.0,A
561348,15.4,87.8,5.3,97.0,A
561352,14.5,83.5,2.5,92.3,A
561354,18.4,71.7,5.0,100.0,A
561356,13.9,90.7,5.3,93.3,A
561357,22.8,86.0,2.4,95.7,A
561358,14.4,87.6,9.2,90.2,A
561362,21.9,70.5,1.4,100.0,A
561364,18.7,79.0,6.2,100.0,A
561365,21.8,76.9,8.3,100.0,A
561373,19.8,95.8,8.6,100.0,A
561374,20.3,78.4,3.3,100.0,A
561378,22.3,88.6,3.9,100.0,A
561380,8.7,69.1,4.7,91.6,A
561383,15.6,75.6,7.4,90.7,A
561384,22.0,77.6,2.7,95.2,A
561387,17.8,77.6,3.8,100.0,A
561388,24.1,100.0,3.3,100.0,A
561389,23.2,82.8,6.8,100.0,A
561390,18.3,69.5,5.7,94.4,A
561394,22.3,96.6,7.6,100.0,A
561401,16.5,96.3,6.6,100.0,A
561402,23.5,76.1,7.2,100.0,A
561403,21.6,92.3,4.8,100.0,A
561404,14.5,66.6,6.3,94.4,A
561406,19.0,76.5,8.9,92.0,A
561407,28.0,91.6,5.5,100.0,A
561408,20.4,98.7,5.5,96.2,A
561410,15.6,90.7,8.8,96.8,A
561412,12.9,86.2,3.1,97.4,A
561414,23.3,96.9,3.6,96.0,A
561416,18.4,93.7,4.9,100.0,A
561422,22.5,81.4,5.7,100.0,A
561423,16.7,100.0,5.4,100.0,A
561425,17.6,81.3,6.0,96.0,A
561426,13.0,71.8,4.4,91.4,A
561427,29.3,83.2,5.0,100.0,A
561428,21.2,92.5,10.0,100.0,A
561429,21.8,97.6,7.8,100.0,A
561430,22.8,87.8,5.5,94.9,A
561436,31.2,64.7,8.1,100.0,A
561442,29.9,66.9,6.2,100.0,A
561444,27.3,79.7,3.5,100.0,A
561446,19.3,71.5,4.0,93.5,A
561450,15.4,86.3,3.9,100.0,A
561451,12.5,84.2,5.4,99.9,A
561452,21.0,93.1,6.2,100.0,A
561455,21.7,92.0,5.9,100.0,A
561457,16.1,71.2,3.3,92.2,A
561458,27.2,97.1,10.0,100.0,A
561461,18.5,73.0,5.8,100.0,A
561463,22.5,90.9,10.0,100.0,A
561464,13.3,57.6,4.8,91.9,A
561465,17.0,79.5,6.2,100.0,A
561468,20.4,90.6,3.8,100.0,A
561472,27.1,65.3,2.9,100.0,A
561473,21.4,77.5,3.0,95.8,A
561475,15.8,85.0,6.0,90.6,A
561479,13.6,88.4,2.9,100.0,A
561481,17.6,80.7,6.5,99.9,A
561482,17.0,71.4,6.8,94.3,A
561484,20.7,83.3,6.1,94.6,A
561485,21.4,73.1,3.0,93.7,A
561486,17.4,89.2,6.3,100.0,A
561487,15.8,82.3,10.0,91.2,A
561488,21.1,98.1,9.0,100.0,A
561489,21.2,75.8,4.0,100.0,A
561490,24.7,70.2,8.9,100.0,A
561492,25.3,92.9,3.8,100.0,A
561498,20.5,100.0,3.6,100.0,A
561499,24.6,57.6,5.9,100.0,A
561500,20.6,77.0,8.2,100.0,A
561503,18.9,74.0,4.3,92.4,A
561504,16.4,95.6,7.9,90.2,A
561505,31.7,100.0,10.0,100.0,A
561511,18.4,64.2,8.6,98.0,A
561513,20.9,77.6,5.0,100.0,A
561517,15.6,98.5,4.5,90.6,A
561519,17.6,93.5,7.0,97.0,A
561520,24.8,90.2,8.2,100.0,A
561523,13.1,87.1,6.1,92.6,A
561527,17.9,82.5,6.7,93.2,A
561528,24.9,74.8,7.3,100.0,A
561529,17.4,78.5,3.9,100.0,A
561535,20.0,75.4,6.2,100.0,A
561538,24.2,59.7,6.4,100.0,A
561539,12.9,85.9,3.8,100.0,A
561540,17.2,81.8,4.5,100.0,A
561542,25.9,85.1,5.9,100.0,A
561543,27.8,82.1,2.9,100.0,A
561544,15.7,92.9,5.0,93.3,A
561545,22.1,88.0,6.6,100.0,A
561546,21.2,100.0,3.3,90.7,A
561547,13.2,93.9,3.1,93.0,A
561554,16.7,82.3,6.4,100.0,A
561555,14.7,97.0,6.0,90.7,A
561564,16.6,100.0,4.8,100.0,A
561565,21.8,71.4,7.9,100.0,A
561567,18.4,89.8,6.3,97.7,A
561568,13.3,78.9,4.8,94.1,A
561569,19.1,78.0,9.0,100.0,A
561573,23.7,97.6,6.0,100.0,A
561574,30.5,82.0,7.3,100.0,A
561577,23.1,92.0,3.7,100.0,A
561578,17.6,71.5,3.1,99.3,A
561580,26.8,69.8,5.7,100.0,A
561581,19.6,90.8,6.4,100.0,A
561583,21.3,88.6,5.8,98.6,A
561584,13.7,85.2,6.1,94.5,A
561587,20.7,75.0,5.0,100.0,A
561588,21.8,78.6,3.9,100.0,A
561589,16.2,78.1,3.3,96.1,A
561590,10.6,92.0,0.4,91.6,A
561591,14.5,87.1,3.3,92.1,A
561594,22.3,73.3,5.2,100.0,A
561598,14.8,90.5,6.5,100.0,A
561606,23.7,91.8,8.3,100.0,A
561607,23.2,61.5,5.9,100.0,A
561608,19.8,78.8,8.0,100.0,A
561610,27.0,100.0,4.6,100.0,A
561611,27.1,90.3,9.1,100.0,A
561613,25.7,92.4,5.6,100.0,A
561618,20.6,64.3,5.7,100.0,A
561621,19.0,76.6,8.5,100.0,A
561622,20.0,92.0,9.1,100.0,A
561624,23.3,75.9,5.8,100.0,A
561625,17.6,100.0,6.9,90.4,A
561626,12.1,77.9,8.3,94.8,A
561629,17.2,81.0,5.6,96.0,A
561633,21.3,95.5,5.0,100.0,A
561634,17.7,100.0,5.7,97.6,A
561638,19.8,100.0,7.0,100.0,A
561640,14.6,70.6,3.9,91.8,A
561642,22.2,88.6,3.3,98.5,A
561644,21.7,93.6,7.6,100.0,A
561645,24.3,97.5,8.1,99.1,A
561647,16.5,86.5,6.9,98.0,A
561649,16.0,80.5,6.6,95.6,A
561651,17.7,72.4,4.2,99.6,A
561652,21.3,89.2,7.1,100.0,A
561657,21.4,83.3,8.6,100.0,A
561660,26.4,76.0,9.6,100.0,A
561664,15.2,81.5,4.0,91.9,A
561667,28.7,100.0,5.7,100.0,A
561671,16.3,68.0,6.1,100.0,A
561672,24.1,71.7,6.9,99.3,A
561675,17.1,97.7,6.1,100.0,A
561676,28.2,96.6,6.3,100.0,A
561679,18.9,82.1,4.2,100.0,A
561682,13.0,84.1,9.7,91.9,A
561683,13.8,81.6,8.5,95.6,A
561684,19.6,76.1,6.8,100.0,A
561685,19.2,90.5,6.3,100.0,A
561689,17.6,86.2,4.8,96.7,A
561690,23.4,86.3,5.8,100.0,A
561693,24.5,81.3,6.1,100.0,A
561699,16.2,92.0,3.6,100.0,A
561700,14.9,69.1,2.9,95.8,A
561709,23.9,78.5,9.6,100.0,A
561710,21.8,100.0,3.6,100.0,A
561712,29.8,88.7,7.0,100.0,A
561714,25.3,100.0,5.6,100.0,A
561715,20.9,77.7,3.7,96.3,A
561716,22.5,94.2,9.2,100.0,A
561717,25.6,94.2,7.4,99.4,A
561718,17.2,77.7,5.4,91.2,A
561723,17.3,99.6,7.7,94.6,A
561725,19.5,91.1,7.0,98.6,A
561727,24.5,89.8,6.2,100.0,A
561730,15.6,65.1,5.7,98.5,A
561733,20.5,86.9,4.9,95.2,A
561734,31.1,97.2,3.1,100.0,A
561736,18.0,86.5,6.2,90.0,A
561737,20.7,74.6,5.7,100.0,A
561738,13.1,92.0,4.7,99.5,A
561740,23.4,90.7,4.6,100.0,A
561742,22.3,81.2,8.1,98.0,A
561743,16.6,75.4,3.9,97.2,A
561744,19.9,94.1,7.5,96.6,A
561747,14.1,82.6,10.0,100.0,A
561749,16.7,60.8,7.6,93.4,A
561753,19.1,94.5,5.5,99.0,A
561755,19.3,81.4,7.7,98.1,A
561756,19.1,88.2,9.9,100.0,A
561757,11.6,80.9,8.0,97.0,A
561759,27.1,73.4,3.6,100.0,A
561761,12.5,93.8,2.9,90.9,A
561766,23.2,78.9,5.9,90.7,A
561771,27.3,89.7,5.1,100.0,A
561772,25.4,100.0,7.6,95.3,A
561774,24.1,91.1,7.8,100.0,A
561777,22.8,75.1,5.7,100.0,A
561778,30.6,91.0,4.0,100.0,A
561779,23.0,92.0,6.5,100.0,A
561788,21.3,79.6,6.8,90.9,A
561790,19.5,86.9,7.5,91.8,A
561791,22.1,89.1,5.4,100.0,A
561800,13.7,93.4,4.6,100.0,A
561801,27.7,94.0,3.6,100.0,A
561804,15.7,86.2,4.8,93.4,A
561805,17.5,93.3,6.1,100.0,A
561817,25.0,75.1,3.5,100.0,A
561819,16.9,88.1,8.0,93.5,A
561820,16.7,81.4,5.3,92.0,A
561825,20.2,78.6,8.8,97.0,A
561828,12.8,74.6,10.0,96.7,A
561830,17.9,80.9,3.2,100.0,A
561831,22.0,72.2,6.7,100.0,A
561832,28.3,76.8,5.1,100.0,A
561837,23.7,72.1,4.7,100.0,A
561841,32.2,79.0,6.5,100.0,A
561845,22.5,74.0,6.8,100.0,A
561846,15.4,87.3,5.2,94.4,A
561850,25.6,82.4,6.4,99.9,A
561851,27.8,70.1,6.6,100.0,A
561853,28.6,77.3,9.3,96.3,A
561854,22.3,80.7,9.9,92.8,A
561855,15.6,96.8,5.7,95.5,A
561858,16.4,81.5,6.6,100.0,A
561860,21.2,78.2,6.6,100.0,A
561866,28.1,75.3,6.7,100.0,A
561867,16.4,85.4,5.5,99.3,A
561868,12.8,76.8,5.6,97.7,A
561870,18.3,74.3,8.1,100.0,A
561872,25.6,88.5,7.3,100.0,A
561873,25.4,100.0,10.0,100.0,A
561874,29.1,97.2,2.7,100.0,A
561878,18.7,81.7,4.8,100.0,A
561885,25.8,82.2,4.2,100.0,A
561888,18.5,82.6,5.8,100.0,A
561889,24.9,88.1,9.0,100.0,A
561891,22.0,89.4,9.0,100.0,A
561892,22.7,100.0,3.0,93.2,A
561896,16.4,89.3,3.5,94.5,A
561897,18.8,100.0,1.8,90.2,A
561898,17.0,92.5,7.2,100.0,A
561899,26.7,88.5,5.7,100.0,A
561900,7.0,100.0,6.5,95.9,A
561906,19.5,84.2,2.1,91.4,A
561911,15.1,89.5,4.2,91.9,A
561912,22.5,84.0,6.6,97.2,A
561913,19.7,84.9,5.0,100.0,A
561914,24.2,88.7,5.1,100.0,A
561915,22.2,93.9,5.7,100.0,A
561916,18.8,85.4,4.5,94.0,A
561917,25.2,72.6,5.3,100.0,A
561919,20.3,93.4,3.6,100.0,A
561920,29.5,82.2,2.8,100.0,A
561921,32.2,81.9,10.0,100.0,A
561927,22.4,90.0,6.2,94.1,A
561932,21.6,74.2,3.4,100.0,A
561935,12.5,77.9,5.2,92.0,A
561936,15.8,83.7,6.3,91.5,A
561939,12.1,82.0,3.7,90.5,A
561940,21.6,91.6,6.0,100.0,A
561942,21.3,81.8,4.4,95.7,A
561943,25.3,82.7,7.2,100.0,A
561949,22.5,91.5,6.6,94.9,A
561950,18.0,78.6,6.8,100.0,A
561951,18.3,88.2,8.5,100.0,A
561953,21.6,95.9,5.5,100.0,A
561954,17.8,81.7,10.0,91.8,A
561957,11.3,67.1,8.0,91.8,A
561959,27.0,71.2,5.6,100.0,A
561965,15.9,84.4,8.4,95.0,A
561968,15.3,96.6,8.3,95.2,A
561969,15.9,79.8,4.5,97.1,A
561972,26.1,84.1,6.7,100.0,A
561973,18.9,100.0,5.5,100.0,A
561975,15.0,77.7,6.5,100.0,A
561978,21.5,100.0,3.8,100.0,A
561979,22.1,76.6,9.7,100.0,A
561980,19.3,86.9,8.2,100.0,A
561981,16.8,96.1,4.0,100.0,A
561983,31.3,100.0,4.2,100.0,A
561985,23.5,97.9,6.4,100.0,A
561988,27.4,71.6,4.4,100.0,A
561992,28.5,94.6,3.3,100.0,A
561998,25.8,69.7,8.0,100.0,A
562000,17.7,80.1,6.2,100.0,A
562004,27.3,83.0,4.1,100.0,A
562005,30.9,74.1,7.1,100.0,A
562008,11.1,86.0,4.1,100.0,A
562010,20.7,87.3,4.1,97.5,A
562013,15.8,84.6,1.2,95.5,A
562015,10.1,89.1,5.6,99.8,A
562017,23.9,69.2,10.0,90.7,A
562019,17.3,78.9,3.6,98.4,A
562022,19.4,93.6,8.3,96.2,A
562025,11.8,95.5,5.2,94.2,A
562027,20.7,74.0,3.2,100.0,A
562034,24.5,100.0,8.2,99.3,A
562035,26.0,69.7,5.0,100.0,A
562036,12.8,93.2,8.0,91.6,A
562037,17.6,82.1,3.2,98.6,A
562042,25.4,82.5,5.0,100.0,A
562043,15.7,88.9,4.5,94.5,A
562045,16.1,97.0,6.5,99.8,A
562050,27.0,90.8,3.1,100.0,A
562056,23.8,81.1,5.6,100.0,A
562058,18.2,76.6,9.5,100.0,A
562060,22.0,100.0,3.8,98.4,A
562062,16.0,98.1,8.6,100.0,A
562063,22.7,91.8,7.2,96.4,A
562066,12.7,91.5,7.9,91.9,A
562068,17.7,94.5,5.2,100.0,A
562073,13.3,88.0,4.2,100.0,A
562075,26.4,79.5,4.4,100.0,A
562076,20.8,94.2,7.3,100.0,A
562078,21.2,100.0,3.4,100.0,A
562081,19.0,86.1,10.0,100.0,A
562084,24.6,70.8,4.8,100.0,A
562088,19.2,90.8,6.1,100.0,A
562089,17.9,85.2,2.8,94.6,A
562090,15.3,84.1,5.3,100.0,A
