employee_id,age,gender,department,job_role,years_at_company,years_in_current_role,monthly_salary,performance_rating,work_life_balance,job_satisfaction,environment_satisfaction,relationship_satisfaction,overtime,companies_worked_before,distance_from_home,training_hours,promotion,attrition,remote_work,education,marital_status,hire_date,last_promotion_date,hire_quarter,days_since_promotion,tenure_category
2249,29,Male,Engineering,Manager,3.8,1.5,5657.0,3.5,3.0,3.0,2.7,3.7,1,4,36.2,175,0,1,Onsite,Bachelor,Single,2018-02-11 20:36:20.207371,2024-10-20 20:36:20.207371,Q1,682,3-5 years
2250,50,Female,Engineering,Intern,2.6,0.1,6375.49,3.6,4.0,4.1,4.8,2.7,1,1,40.8,39,1,0,Onsite,Bachelor,Married,2018-02-24 20:36:20.207371,2026-07-16 20:36:20.207371,Q1,48,1-3 years
2251,46,Female,Operations,Senior,0.5,0.5,6664.53,3.7,4.0,3.2,2.1,3.5,1,5,10.6,59,1,1,Hybrid,Bachelor,Single,2024-03-22 20:36:20.207371,2025-04-12 20:36:20.207371,Q1,508,<1 year
2252,32,Female,Engineering,Junior,10.2,0.6,7264.96,4.9,3.0,3.4,4.3,3.7,1,2,5.5,47,0,1,Remote,Bachelor,Married,2019-12-06 20:36:20.207371,2026-07-10 20:36:20.207371,Q4,54,>10 years
2253,36,Male,Finance,Senior,7.3,2.2,5451.34,2.8,3.0,3.0,3.4,3.6,0,4,10.7,66,0,1,Onsite,Bachelor,Single,2017-05-08 20:36:20.207371,2025-10-11 20:36:20.207371,Q2,326,5-10 years
2254,22,Female,Marketing,Junior,2.6,2.6,4336.77,2.1,4.0,3.1,3.8,4.2,0,2,22.9,13,0,1,Onsite,Bachelor,Divorced,2025-02-24 20:36:20.207371,2026-08-30 20:36:20.207371,Q1,3,1-3 years
2255,33,Male,Operations,Manager,4.8,2.8,6034.66,3.3,2.0,4.7,2.9,4.6,0,1,29.0,76,0,0,Hybrid,Bachelor,Married,2023-09-30 20:36:20.207371,2026-03-05 20:36:20.207371,Q3,181,3-5 years
2256,36,Female,HR,Manager,1.2,1.2,5381.28,3.9,3.0,4.6,3.9,3.3,1,3,14.7,66,0,0,Onsite,PhD,Married,2021-04-21 20:36:20.207371,2025-06-08 20:36:20.207371,Q2,451,1-3 years
2257,46,Non-Binary,Operations,Senior,3.8,2.5,6133.53,3.7,3.0,2.6,4.1,4.2,0,3,1.0,66,0,1,Hybrid,Bachelor,Single,2023-02-09 20:36:20.207371,2026-08-23 20:36:20.207371,Q1,10,3-5 years
2258,38,Female,Marketing,Manager,10.4,10.4,6330.37,4.6,4.0,4.0,4.3,3.0,0,2,14.5,34,0,0,Hybrid,Bachelor,Married,2025-03-21 20:36:20.207371,2026-08-01 20:36:20.207371,Q1,32,>10 years
2259,39,Male,IT,Lead,0.5,0.5,5207.63,3.8,3.0,3.3,2.7,3.4,0,0,24.2,53,0,0,Remote,High School,Single,2018-11-22 20:36:20.207371,2026-05-23 20:36:20.207371,Q4,102,<1 year
2260,37,Female,Marketing,Executive,2.2,2.2,5494.26,1.9,4.0,4.2,4.9,3.5,0,1,15.5,32,0,0,Hybrid,High School,Divorced,2018-09-06 20:36:20.207371,2024-08-21 20:36:20.207371,Q3,742,1-3 years
2261,37,Male,Finance,Executive,0.5,0.5,5569.64,3.5,3.0,4.1,4.7,3.2,1,4,27.7,65,0,1,Onsite,Bachelor,Married,2024-04-11 20:36:20.207371,2023-02-22 20:36:20.207371,Q2,1288,<1 year
2262,22,Male,Marketing,Junior,0.9,0.9,4070.71,,4.0,2.2,3.8,4.4,1,0,34.9,43,0,1,Remote,Bachelor,Married,2018-06-08 20:36:20.207371,2026-08-10 20:36:20.207371,Q2,23,<1 year
2263,30,Female,Sales,Lead,0.6,0.6,5465.1,3.7,4.0,3.0,3.3,3.7,1,3,35.7,88,0,1,Onsite,Bachelor,Married,2024-09-08 20:36:20.207371,2026-07-24 20:36:20.207371,Q3,40,<1 year
2264,49,Female,Finance,Executive,5.0,1.7,6434.04,2.7,4.0,3.9,3.5,3.3,0,3,22.1,62,0,0,Hybrid,Bachelor,Married,2017-01-19 20:36:20.207371,2023-11-18 20:36:20.207371,Q1,1019,3-5 years
2265,43,Female,Operations,Intern,1.6,0.9,5416.16,2.1,3.0,3.2,3.9,3.5,1,2,10.7,40,0,1,Onsite,Master,Married,2024-11-02 20:36:20.207371,2026-05-24 20:36:20.207371,Q4,101,1-3 years
2266,39,Male,Sales,Executive,0.7,0.7,5586.54,,1.0,3.9,2.8,3.1,1,3,6.2,85,0,0,Onsite,Bachelor,Single,2023-12-14 20:36:20.207371,2025-03-28 20:36:20.207371,Q4,523,<1 year
2267,35,Male,HR,Senior,1.1,1.1,5039.9,3.5,2.0,2.6,3.1,3.5,0,0,10.5,93,0,0,Hybrid,Bachelor,Single,2020-04-14 20:36:20.207371,2025-12-14 20:36:20.207371,Q2,262,1-3 years
2268,41,Male,Operations,Executive,4.1,3.3,5361.33,3.5,3.0,,3.1,4.0,0,3,3.7,72,0,0,Remote,Master,Married,2018-12-01 20:36:20.207371,2022-06-02 20:36:20.207371,Q4,1553,3-5 years
2269,25,Female,Finance,Senior,2.8,1.0,4419.93,3.2,,3.9,2.7,3.1,0,2,80.0,30,0,0,Hybrid,High School,Married,2021-10-22 20:36:20.207371,2026-03-09 20:36:20.207371,Q4,177,1-3 years
2270,22,Male,HR,Manager,2.2,2.2,,3.8,4.0,3.7,3.7,3.5,1,4,34.2,66,0,1,Onsite,Bachelor,Married,2026-03-31 20:36:20.207371,2026-08-11 20:36:20.207371,Q1,22,1-3 years
2271,31,Female,Finance,Executive,8.7,2.2,6150.51,3.4,4.0,3.6,4.3,3.1,0,2,14.7,70,0,0,Onsite,Master,Single,2023-07-18 20:36:20.207371,2021-03-12 20:36:20.207371,Q3,2000,5-10 years
2272,40,Female,Finance,Executive,0.5,0.5,5556.62,4.3,3.0,3.6,3.4,3.5,1,2,35.4,66,0,1,Onsite,Bachelor,Married,2024-02-29 20:36:20.207371,2025-06-08 20:36:20.207371,Q1,451,<1 year
2273,36,Female,IT,Manager,0.9,0.9,5824.3,5.0,1.0,2.7,3.5,4.3,1,5,4.2,55,0,0,Onsite,Bachelor,Married,2021-06-20 20:36:20.207371,2024-08-25 20:36:20.207371,Q2,738,<1 year
2274,45,Non-Binary,Marketing,Junior,6.8,5.0,6001.34,4.4,1.0,2.7,3.9,4.7,1,1,23.7,77,0,1,Onsite,Master,Divorced,2025-06-23 20:36:20.207371,2026-01-05 20:36:20.207371,Q2,240,5-10 years
2275,38,Female,Operations,Junior,14.8,0.6,7051.36,3.2,2.0,4.6,3.7,3.7,0,2,19.6,74,0,0,Onsite,Bachelor,Single,2025-03-06 20:36:20.207371,2024-09-05 20:36:20.207371,Q1,727,>10 years
2276,35,Female,Finance,Lead,9.7,1.4,6844.35,3.1,2.0,3.4,3.9,3.4,0,0,13.9,56,1,0,Hybrid,High School,Single,2024-09-22 20:36:20.207371,2024-02-02 20:36:20.207371,Q3,943,5-10 years
2277,48,Male,Marketing,Senior,6.4,3.0,6925.15,2.3,3.0,4.2,3.5,3.8,0,4,4.9,34,0,0,Onsite,Master,Single,2025-07-04 20:36:20.207371,2025-09-27 20:36:20.207371,Q3,340,5-10 years
2278,46,Non-Binary,Operations,Executive,0.6,0.6,5470.77,3.8,3.0,,3.9,3.3,1,5,22.2,86,0,0,Onsite,Master,Married,2020-03-04 20:36:20.207371,2021-03-12 20:36:20.207371,Q1,2000,<1 year
2279,34,Female,Marketing,Manager,25.0,1.4,9372.04,4.3,4.0,2.9,3.8,3.7,1,2,11.5,74,1,0,Onsite,Bachelor,Married,2024-02-26 20:36:20.207371,2026-03-01 20:36:20.207371,Q1,185,>10 years
2280,23,Male,Sales,Manager,3.6,0.2,4593.91,4.1,3.0,3.2,2.6,3.1,0,5,24.1,52,0,0,Remote,High School,Single,2017-07-04 20:36:20.207371,2026-04-15 20:36:20.207371,Q3,140,3-5 years
2281,25,Female,HR,Junior,15.4,3.2,7127.59,4.2,3.0,4.5,3.0,4.5,0,1,20.8,50,0,0,Hybrid,PhD,Single,2020-07-17 20:36:20.207371,2024-08-23 20:36:20.207371,Q3,740,>10 years
2282,33,Male,Sales,Junior,1.4,1.4,4670.11,,1.0,3.7,3.3,5.0,0,4,45.8,52,0,1,Hybrid,Bachelor,Married,2024-09-23 20:36:20.207371,2025-03-05 20:36:20.207371,Q3,546,1-3 years
2283,31,Male,Operations,Executive,1.0,1.0,5845.68,4.2,3.0,1.6,4.4,2.8,1,2,58.9,35,0,1,Hybrid,Master,Single,2016-11-09 20:36:20.207371,2025-12-16 20:36:20.207371,Q4,260,<1 year
2284,51,Female,Engineering,Lead,9.0,0.1,7524.94,3.7,1.0,2.0,2.9,3.5,0,2,12.1,68,0,0,Hybrid,Master,Married,2022-10-24 20:36:20.207371,2024-02-02 20:36:20.207371,Q4,943,5-10 years
2285,22,Male,Engineering,Junior,2.1,1.8,4815.94,3.8,2.0,4.7,2.9,3.8,1,1,1.2,54,0,0,Onsite,Bachelor,Married,2020-04-09 20:36:20.207371,2026-07-30 20:36:20.207371,Q2,34,1-3 years
2286,34,Male,Engineering,Lead,2.4,2.4,4583.01,2.9,4.0,2.4,4.5,4.3,1,2,11.0,54,0,0,Onsite,Bachelor,Married,2020-09-23 20:36:20.207371,2024-12-29 20:36:20.207371,Q3,612,1-3 years
2287,24,Female,Operations,Senior,0.7,0.7,4944.91,3.7,3.0,3.3,4.1,4.4,0,6,31.1,88,0,1,Onsite,High School,Single,2024-06-02 20:36:20.207371,2025-03-28 20:36:20.207371,Q2,523,<1 year
2288,36,Male,Engineering,Senior,9.5,0.7,6590.77,3.1,1.0,4.0,4.6,3.1,1,0,7.4,64,1,0,Hybrid,Bachelor,Married,2025-11-30 20:36:20.207371,2026-04-05 20:36:20.207371,Q4,150,5-10 years
2289,38,Female,Finance,Junior,4.4,2.2,6011.65,3.6,3.0,1.9,2.3,3.6,1,1,18.9,37,0,1,Remote,Master,Single,2019-05-19 20:36:20.207371,2026-08-20 20:36:20.207371,Q2,13,3-5 years
2290,30,Male,Marketing,Manager,1.7,1.7,5069.22,4.2,3.0,2.1,3.5,3.5,0,1,71.8,96,0,0,Onsite,PhD,Married,2020-06-08 20:36:20.207371,2023-05-21 20:36:20.207371,Q2,1200,1-3 years
2291,40,Female,Sales,Lead,4.4,3.9,5469.34,2.8,3.0,3.1,3.4,4.5,1,5,14.6,92,0,0,Onsite,Bachelor,Married,2019-07-21 20:36:20.207371,2025-08-07 20:36:20.207371,Q3,391,3-5 years
2292,33,Female,HR,Junior,1.7,1.7,5086.76,,4.0,3.3,2.1,3.0,0,5,8.8,59,1,0,Remote,High School,,2020-01-16 20:36:20.207371,2024-12-10 20:36:20.207371,Q1,631,1-3 years
2293,33,Male,HR,Manager,7.3,7.3,6422.81,3.9,2.0,4.1,4.8,3.8,0,0,3.8,61,0,1,Onsite,Master,Single,2019-12-02 20:36:20.207371,2023-07-21 20:36:20.207371,Q4,1139,5-10 years
2294,30,Male,Finance,Junior,0.8,0.8,3795.86,,3.0,3.0,3.7,4.9,1,0,2.4,12,0,1,Hybrid,Bachelor,Married,2018-09-17 20:36:20.207371,2026-03-23 20:36:20.207371,Q3,163,<1 year
2295,41,Male,Operations,Junior,2.2,2.2,5575.95,4.7,4.0,2.6,2.1,3.0,1,1,1.5,51,0,0,Hybrid,PhD,Married,2019-03-28 20:36:20.207371,2023-11-23 20:36:20.207371,Q1,1014,1-3 years
2296,36,Male,Engineering,Junior,14.7,1.8,7431.28,3.2,3.0,2.8,4.3,4.0,1,2,11.1,66,0,0,Onsite,Master,Married,2024-06-12 20:36:20.207371,2024-08-25 20:36:20.207371,Q2,738,>10 years
2297,50,Male,Operations,Manager,7.8,1.1,6948.93,4.2,2.0,3.0,5.0,4.2,0,0,7.1,53,0,1,Onsite,Master,Married,2019-08-16 20:36:20.207371,2026-02-08 20:36:20.207371,Q3,206,5-10 years
2298,47,Male,Sales,Senior,10.3,1.4,7755.0,4.1,4.0,3.8,3.2,3.3,0,3,5.6,49,0,1,Hybrid,Master,Divorced,2022-01-14 20:36:20.207371,2026-06-26 20:36:20.207371,Q1,68,>10 years
2299,40,Female,Sales,Lead,1.9,1.3,4979.59,3.8,2.0,3.2,4.1,3.9,1,0,3.7,51,1,0,Onsite,Master,Married,2017-12-11 20:36:20.207371,2021-03-12 20:36:20.207371,Q4,2000,1-3 years
2300,22,Male,Engineering,Manager,5.1,1.4,5117.36,,3.0,3.9,4.0,3.2,0,3,1.0,75,0,0,Hybrid,,Married,2021-02-23 20:36:20.207371,2026-03-04 20:36:20.207371,Q1,182,5-10 years
2301,22,Male,Engineering,Junior,0.5,0.5,4068.17,3.2,1.0,4.5,5.0,3.2,1,3,9.8,68,0,0,Onsite,Bachelor,Married,2018-11-11 20:36:20.207371,2025-05-07 20:36:20.207371,Q4,483,<1 year
2302,44,Male,Engineering,Senior,5.2,5.0,6682.06,4.7,2.0,4.4,5.0,3.1,1,1,31.7,48,0,1,Hybrid,Master,Married,2017-06-21 20:36:20.207371,2024-10-25 20:36:20.207371,Q2,677,5-10 years
2303,30,Male,Sales,Junior,1.3,1.3,5940.91,2.6,4.0,3.4,2.7,4.2,0,1,15.8,37,0,1,Hybrid,High School,Married,2024-12-15 20:36:20.207371,2026-08-29 20:36:20.207371,Q4,4,1-3 years
2304,37,Non-Binary,Finance,Senior,1.0,0.1,5219.48,3.5,3.0,1.6,4.7,3.8,1,2,11.4,53,0,1,Hybrid,Bachelor,Married,2017-10-03 20:36:20.207371,2023-03-12 20:36:20.207371,Q4,1270,<1 year
2305,28,Female,Engineering,Executive,2.1,1.0,,3.8,2.0,2.7,3.0,4.7,1,3,16.8,33,0,0,Hybrid,Master,Married,2021-05-22 20:36:20.207371,2025-11-23 20:36:20.207371,Q2,283,1-3 years
2306,40,Male,Engineering,Senior,5.1,3.7,7190.99,4.6,4.0,3.6,4.0,3.5,1,2,13.3,72,0,0,Onsite,High School,Single,2017-09-04 20:36:20.207371,2025-04-11 20:36:20.207371,Q3,509,5-10 years
2307,44,Female,Marketing,Lead,0.5,0.5,4618.77,3.5,3.0,4.9,3.5,3.7,0,3,35.3,56,0,0,Hybrid,Bachelor,Married,2025-08-26 20:36:20.207371,2025-10-04 20:36:20.207371,Q3,333,<1 year
2308,22,Female,Operations,Senior,2.5,2.5,4936.5,4.2,2.0,2.6,2.6,2.6,1,3,11.9,81,0,0,Onsite,Master,Married,2021-06-10 20:36:20.207371,2026-07-16 20:36:20.207371,Q2,48,1-3 years
2309,26,Male,Operations,Executive,1.5,0.7,4791.62,4.1,3.0,3.1,3.5,3.5,1,5,8.4,57,0,0,Onsite,,Married,2022-10-30 20:36:20.207371,2025-10-23 20:36:20.207371,Q4,314,1-3 years
2310,22,Female,Marketing,Senior,6.2,0.1,4436.74,1.6,3.0,3.8,2.8,3.4,0,0,1.0,75,0,1,Hybrid,PhD,Single,2025-06-24 20:36:20.207371,2024-04-16 20:36:20.207371,Q2,869,5-10 years
2311,37,Female,Sales,Junior,10.5,5.9,7235.71,3.5,2.0,3.6,3.4,3.9,0,1,11.4,94,0,0,Hybrid,PhD,Married,2017-08-06 20:36:20.207371,2022-04-21 20:36:20.207371,Q3,1595,>10 years
2312,22,Male,Sales,Lead,2.4,1.7,4758.62,4.1,,3.7,3.0,3.9,0,2,7.7,71,0,0,Onsite,Bachelor,Married,2018-05-24 20:36:20.207371,2026-08-26 20:36:20.207371,Q2,7,1-3 years
2313,31,Female,Sales,Manager,2.8,0.3,4339.45,3.8,3.0,2.9,3.7,4.0,1,3,9.6,59,0,0,Remote,Master,Single,2023-05-12 20:36:20.207371,2026-05-11 20:36:20.207371,Q2,114,1-3 years
2314,40,Female,Operations,Senior,11.0,5.8,8062.39,,,3.6,4.3,4.0,0,4,14.4,20,0,0,Onsite,Master,Married,2025-03-28 20:36:20.207371,2026-04-09 20:36:20.207371,Q1,146,>10 years
2315,55,Male,Engineering,Senior,0.5,0.5,6170.44,3.4,1.0,3.7,3.3,3.5,0,0,6.9,69,0,0,Hybrid,Master,,2019-11-06 20:36:20.207371,2025-12-24 20:36:20.207371,Q4,252,<1 year
2316,38,Male,Engineering,Senior,6.4,1.9,6574.25,4.0,4.0,2.5,3.3,3.8,1,0,18.6,70,0,0,Onsite,High School,Single,2018-07-08 20:36:20.207371,2021-03-12 20:36:20.207371,Q3,2000,5-10 years
2317,47,Female,Engineering,Lead,15.5,6.6,8853.15,3.7,1.0,3.2,3.9,3.5,0,0,7.1,51,0,0,Remote,High School,Single,2019-04-15 20:36:20.207371,2026-05-14 20:36:20.207371,Q2,111,>10 years
2318,37,Male,Operations,Senior,3.4,3.4,5355.45,4.1,3.0,1.9,3.1,3.7,1,0,19.0,54,0,0,Hybrid,Bachelor,Married,2018-12-06 20:36:20.207371,2026-03-03 20:36:20.207371,Q4,183,3-5 years
2319,38,Female,Finance,Lead,0.5,0.5,5748.02,3.4,2.0,2.8,3.3,3.5,0,2,6.0,59,0,0,Hybrid,Bachelor,Single,2021-11-16 20:36:20.207371,2026-06-03 20:36:20.207371,Q4,91,<1 year
2320,32,Male,Operations,Intern,3.0,3.0,5078.6,3.1,1.0,3.9,4.3,3.2,0,0,21.4,57,0,1,Remote,Master,Married,2026-03-08 20:36:20.207371,2024-11-25 20:36:20.207371,Q1,646,1-3 years
2321,31,Female,HR,Lead,3.8,0.7,5963.13,4.3,2.0,3.6,3.6,4.3,0,2,2.4,64,0,0,Remote,High School,Married,2019-09-11 20:36:20.207371,2024-07-19 20:36:20.207371,Q3,775,3-5 years
2322,46,Male,Engineering,Lead,1.2,0.2,5194.14,4.3,4.0,4.0,3.8,3.9,0,0,62.8,86,1,0,Onsite,Bachelor,Married,2023-01-23 20:36:20.207371,2025-01-30 20:36:20.207371,Q1,580,1-3 years
2323,38,Female,Engineering,Intern,4.3,2.1,6606.09,4.2,3.0,3.1,4.0,3.9,0,3,33.8,40,0,0,Hybrid,Bachelor,Divorced,2021-11-09 20:36:20.207371,2026-04-19 20:36:20.207371,Q4,136,3-5 years
2324,38,Male,Engineering,Senior,0.8,0.1,5097.03,5.0,2.0,2.3,5.0,3.9,1,1,11.2,59,0,1,Hybrid,Bachelor,Married,2025-05-18 20:36:20.207371,2021-12-18 20:36:20.207371,Q2,1719,<1 year
2325,28,Female,IT,Junior,1.2,0.1,4732.09,3.4,3.0,3.2,3.0,3.4,0,3,1.9,107,0,1,Hybrid,Bachelor,Single,2022-08-24 20:36:20.207371,2023-01-05 20:36:20.207371,Q3,1336,1-3 years
2326,31,Non-Binary,Sales,Lead,12.6,1.6,6979.79,2.3,3.0,,3.2,5.0,0,3,12.6,56,1,1,Hybrid,Bachelor,Divorced,2019-10-26 20:36:20.207371,2024-09-15 20:36:20.207371,Q4,717,>10 years
2327,55,Female,Engineering,Senior,0.5,0.5,7127.93,4.8,3.0,2.9,4.0,3.3,0,3,80.0,63,0,0,Onsite,Bachelor,Married,2019-05-15 20:36:20.207371,2025-11-03 20:36:20.207371,Q2,303,<1 year
2328,34,Male,Operations,Lead,7.4,7.4,,4.2,2.0,3.2,3.1,4.1,0,2,35.8,55,0,0,Onsite,Master,Married,2016-11-13 20:36:20.207371,2025-08-25 20:36:20.207371,Q4,373,5-10 years
2329,48,Male,IT,Junior,4.2,1.3,6632.87,3.8,2.0,3.3,3.3,3.4,1,3,10.1,77,0,1,Onsite,Bachelor,Married,2025-04-10 20:36:20.207371,2025-04-16 20:36:20.207371,Q2,504,3-5 years
2330,29,Male,Marketing,Lead,0.7,0.1,4286.82,3.0,3.0,2.5,4.6,4.7,1,2,38.8,65,1,1,Hybrid,Master,Married,2022-03-03 20:36:20.207371,2024-03-06 20:36:20.207371,Q1,910,<1 year
2331,43,Female,IT,Manager,24.3,1.5,11297.16,3.7,4.0,2.6,3.2,3.2,0,2,17.7,43,0,0,Onsite,Master,Married,2016-10-24 20:36:20.207371,2024-12-31 20:36:20.207371,Q4,610,>10 years
2332,37,Female,Operations,Junior,1.6,0.9,5365.8,3.5,3.0,4.3,2.9,3.7,0,2,2.7,58,0,0,Remote,Bachelor,Married,2021-10-22 20:36:20.207371,2026-08-08 20:36:20.207371,Q4,25,1-3 years
2333,30,Female,Engineering,Intern,1.1,1.1,5925.18,4.7,2.0,3.7,2.2,2.7,1,3,24.7,67,0,0,Remote,Bachelor,Single,2026-03-11 20:36:20.207371,2025-08-12 20:36:20.207371,Q1,386,1-3 years
2334,41,Female,Engineering,Junior,1.4,0.2,6296.08,2.6,4.0,,3.2,2.8,0,3,63.3,56,1,0,Hybrid,High School,Married,2018-05-31 20:36:20.207371,2023-12-31 20:36:20.207371,Q2,976,1-3 years
2335,22,Male,Operations,Manager,3.2,3.2,4385.28,,,2.6,4.3,3.4,1,1,1.0,43,1,0,Remote,Master,,2023-05-29 20:36:20.207371,2026-04-22 20:36:20.207371,Q2,133,3-5 years
2336,40,Male,Engineering,Executive,5.5,2.4,6508.39,2.5,3.0,2.9,4.1,3.6,1,3,39.2,58,0,1,Onsite,High School,Married,2022-09-24 20:36:20.207371,2026-01-03 20:36:20.207371,Q3,242,5-10 years
2337,42,Male,Engineering,Junior,2.4,0.2,5607.07,,3.0,3.7,3.5,3.1,0,0,21.0,59,0,0,Hybrid,Bachelor,,2018-03-29 20:36:20.207371,2026-08-03 20:36:20.207371,Q1,30,1-3 years
2338,37,Male,Sales,Junior,4.4,1.4,5657.55,4.0,2.0,2.7,3.5,4.4,0,3,12.9,56,0,0,Remote,PhD,Divorced,2024-01-08 20:36:20.207371,2026-07-29 20:36:20.207371,Q1,35,3-5 years
2339,48,Male,Engineering,Senior,7.1,3.7,6249.93,2.7,3.0,3.6,4.2,4.0,1,0,17.1,36,1,0,Hybrid,Bachelor,Single,2021-11-25 20:36:20.207371,2024-04-13 20:36:20.207371,Q4,872,5-10 years
2340,34,Female,Marketing,Senior,2.1,2.1,4011.13,2.2,3.0,3.4,3.3,4.8,0,1,35.0,66,0,0,Remote,Master,Married,2018-08-18 20:36:20.207371,2026-04-21 20:36:20.207371,Q3,134,1-3 years
2341,33,Female,IT,Junior,11.6,6.9,7679.47,4.0,,2.2,5.0,4.1,1,3,10.6,71,0,0,Onsite,Bachelor,Single,2022-05-21 20:36:20.207371,2026-08-04 20:36:20.207371,Q2,29,>10 years
2342,38,Male,Marketing,Manager,15.0,5.9,8444.88,3.5,2.0,2.8,4.2,2.9,0,3,11.3,48,1,0,Hybrid,Bachelor,Single,2022-12-23 20:36:20.207371,2023-07-01 20:36:20.207371,Q4,1159,>10 years
2343,43,Male,Operations,Executive,8.5,0.3,7122.34,3.4,4.0,2.9,3.7,3.8,0,2,1.0,56,0,1,Onsite,Bachelor,Married,2018-06-21 20:36:20.207371,2026-07-31 20:36:20.207371,Q2,33,5-10 years
2344,40,Male,Sales,Senior,1.3,1.3,4898.88,2.9,4.0,2.5,2.9,3.9,1,0,43.3,87,0,1,Onsite,Master,Single,2022-10-20 20:36:20.207371,2025-08-16 20:36:20.207371,Q4,382,1-3 years
2345,32,Female,Engineering,Senior,3.3,1.4,4555.2,2.6,2.0,3.4,3.3,4.1,0,1,2.2,75,0,0,Hybrid,Master,Married,2018-03-06 20:36:20.207371,2026-05-28 20:36:20.207371,Q1,97,3-5 years
2346,25,Male,Finance,Lead,1.5,1.5,4308.67,3.0,4.0,3.8,4.7,3.7,1,1,46.6,26,0,0,Onsite,Master,Married,2019-05-04 20:36:20.207371,2025-12-20 20:36:20.207371,Q2,256,1-3 years
2347,41,Female,IT,Executive,8.0,7.0,6719.57,3.8,3.0,2.7,3.4,4.2,0,3,41.5,64,0,1,Remote,Master,Married,2019-04-08 20:36:20.207371,2026-08-10 20:36:20.207371,Q2,23,5-10 years
2348,27,Female,Operations,Junior,1.0,1.0,4640.59,3.7,3.0,3.2,4.3,3.0,0,0,12.9,85,0,0,Remote,PhD,Single,2023-06-02 20:36:20.207371,2024-03-18 20:36:20.207371,Q2,898,<1 year
2349,26,Male,Marketing,Intern,1.7,0.5,5030.75,4.0,2.0,3.3,3.9,3.4,0,2,8.0,67,1,1,Remote,Bachelor,Divorced,2018-11-21 20:36:20.207371,2026-07-09 20:36:20.207371,Q4,55,1-3 years
2350,28,Male,Marketing,Executive,1.6,1.6,20607.21076274386,3.9,3.0,2.6,3.9,4.3,0,1,1.3,197,0,0,Onsite,Bachelor,,2019-05-29 20:36:20.207371,2025-10-17 20:36:20.207371,Q2,320,1-3 years
2351,35,Male,Finance,Manager,13.8,1.0,7626.19,2.7,4.0,3.6,4.1,4.1,1,4,23.8,32,0,1,Onsite,High School,Married,2019-09-20 20:36:20.207371,2024-03-09 20:36:20.207371,Q3,907,>10 years
2352,27,Non-Binary,Marketing,Manager,9.7,6.6,6309.6,3.4,2.0,3.5,3.2,3.0,1,1,21.7,51,1,0,Hybrid,Master,Married,2019-10-30 20:36:20.207371,2024-06-05 20:36:20.207371,Q4,819,5-10 years
2353,23,Female,IT,Lead,3.1,0.9,4873.0,2.4,3.0,3.9,3.7,4.5,0,2,36.9,61,0,0,Onsite,Master,Married,2022-09-19 20:36:20.207371,2024-09-13 20:36:20.207371,Q3,719,3-5 years
2354,28,Female,Sales,Junior,17.1,6.1,8416.28,3.7,3.0,2.6,4.5,4.4,0,4,18.8,49,0,0,Onsite,Bachelor,Single,2018-05-23 20:36:20.207371,2023-06-21 20:36:20.207371,Q2,1169,>10 years
2355,33,Female,Marketing,Intern,1.9,1.9,5788.1,3.7,3.0,3.6,3.8,3.2,1,2,20.6,86,0,0,Onsite,,Married,2020-04-09 20:36:20.207371,2024-05-18 20:36:20.207371,Q2,837,1-3 years
2356,39,Male,Sales,Senior,5.5,4.1,6096.25,3.8,,3.8,3.9,2.6,1,2,5.2,19,0,0,Onsite,Master,Married,2022-10-08 20:36:20.207371,2025-03-27 20:36:20.207371,Q4,524,5-10 years
2357,35,Male,Finance,Manager,0.6,0.1,4029.73,2.9,2.0,3.9,3.7,3.5,0,2,3.5,63,0,0,Hybrid,High School,Married,2023-07-05 20:36:20.207371,2025-09-03 20:36:20.207371,Q3,364,<1 year
2358,24,Female,Sales,Manager,0.6,0.6,4508.65,4.3,4.0,4.6,1.7,2.7,1,1,8.7,80,0,0,Hybrid,Master,Single,2017-08-25 20:36:20.207371,2026-04-07 20:36:20.207371,Q3,148,<1 year
2359,37,Male,HR,Executive,1.6,1.6,4117.12,2.4,3.0,2.8,4.8,4.1,0,2,14.9,32,0,1,Onsite,,Divorced,2024-02-24 20:36:20.207371,2023-10-20 20:36:20.207371,Q1,1048,1-3 years
2360,38,Male,Operations,Lead,11.6,3.1,6749.09,4.3,3.0,3.3,4.5,3.5,1,1,32.7,58,0,0,Remote,Bachelor,Divorced,2019-08-06 20:36:20.207371,2026-06-12 20:36:20.207371,Q3,82,>10 years
2361,30,Female,Sales,Lead,3.5,1.9,4951.14,3.2,3.0,2.7,5.0,3.5,0,1,28.1,23,1,0,Hybrid,Master,Divorced,2021-11-02 20:36:20.207371,2025-10-31 20:36:20.207371,Q4,306,3-5 years
2362,27,Male,Sales,Senior,1.4,1.4,4850.32,3.5,2.0,4.3,3.3,3.7,0,0,2.3,69,0,0,Hybrid,Bachelor,Married,2025-09-02 20:36:20.207371,2026-06-27 20:36:20.207371,Q3,67,1-3 years
2363,27,Male,Marketing,Executive,2.2,2.0,4888.36,3.4,1.0,2.7,4.4,4.1,1,2,3.6,80,1,0,Remote,High School,Married,2017-07-12 20:36:20.207371,2025-08-20 20:36:20.207371,Q3,378,1-3 years
2364,29,Male,Sales,Lead,0.7,0.3,4604.2,4.8,3.0,,2.9,3.3,0,3,1.0,58,0,0,Onsite,Bachelor,Married,2022-01-15 20:36:20.207371,2021-03-12 20:36:20.207371,Q1,2000,<1 year
